Program,Year,Period,State,State ANSI,Items,Discription,Units,Value,Title,Chemical Name,Number,CV (%),Carcinogen,Hormone Disruptor,Neurotoxins,Developmental or Reproductive Toxins,Bee Toxins,Human Toxins
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, INSECTICIDE",SPIROMESIFEN, 24875,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, INSECTICIDE",SULFOXAFLOR, 5210,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, INSECTICIDE",THIAMETHOXAM, 60109,NA,NA,NA,NA,NA,high,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, OTHER",ACIBENZOLAR-S-METHYL, 61402,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, OTHER",CAPSAICIN, 70701,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, OTHER",CHLOROPICRIN, 81501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, OTHER",DICHLOROPROPENE, 29001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, OTHER",HARPIN A B PROTEIN, 6506,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, OTHER",MINERAL OIL, 63502,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, OTHER",REYNOUTRIA SACHALINE, 55809,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,2.2,"CHEMICAL, FUNGICIDE",AZOXYSTROBIN, 128810,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",BACILLUS SUBTILIS, 6479,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",BLAD, 30006,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",BOSCALID, 128008,NA,possible,NA,NA,NA,NA,slight
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,7.9,"CHEMICAL, FUNGICIDE",CAPTAN, 81301,NA,known,NA,NA,NA,NA,high
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",CHLOROTHALONIL, 81901,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",COPPER HYDROXIDE, 23401,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",CYAZOFAMID, 85651,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,1.8,"CHEMICAL, FUNGICIDE",CYFLUFENAMID, 555550,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,2.1,"CHEMICAL, FUNGICIDE",CYPRODINIL, 288202,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",DIFENOCONAZOLE, 128847,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",FENHEXAMID, 90209,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,1.9,"CHEMICAL, FUNGICIDE",FLUDIOXONIL, 71503,NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",FLUXAPYROXAD, 138009,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",IPRODIONE, 109801,NA,known,suspected,NA,NA,NA,high
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,1.5,"CHEMICAL, FUNGICIDE",ISOFETAMID, 270000,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",MANCOZEB, 14504,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",MEFENOXAM, 113502,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",MYCLOBUTANIL, 128857,NA,NA,suspected,NA,present,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",PENTHIOPYRAD, 90112,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",POLYOXIN D ZINC SALT, 230000,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",POTASSIUM BICARBON., 73508,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",PROPICONAZOLE, 122101,NA,possible,suspected,NA,present,slight,slight
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",PYRACLOSTROBIN, 99100,NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",PYRIMETHANIL, 288201,NA,possible,suspected,NA,NA,slight,slight
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",QUINOLINE, 55459,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",STREPTOMYCES LYDICUS, 6327,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",SULFUR, 77501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",TETRACONAZOLE, 120603,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,2,"CHEMICAL, FUNGICIDE",THIOPHANATE-METHYL, 102001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",THIRAM, 79801,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, FUNGICIDE",TRIFLUMIZOLE, 128879,NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, HERBICIDE",FLUMIOXAZIN, 129034,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, HERBICIDE",GLYPHOSATE ISO. SALT, 103601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, HERBICIDE",HALOSULFURON-METHYL, 128721,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, HERBICIDE",PARAQUAT, 61601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",ABAMECTIN, 122804,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",ACEQUINOCYL, 6329,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",ACETAMIPRID, 99050,NA,NA,NA,NA,NA,moderate,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,1.8,"CHEMICAL, INSECTICIDE",BIFENAZATE, 586,NA,NA,NA,NA,NA,moderate,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,1.4,"CHEMICAL, INSECTICIDE",BIFENTHRIN, 128825,NA,possible,suspected,NA,present,high,slight
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",BT KURSTAK ABTS-1857, 6523,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",BT KURSTAKI ABTS-351, 6522,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",BURKHOLDERIA A396 CELLS & MEDIA, 6534,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,1.5,"CHEMICAL, INSECTICIDE",CHLORANTRANILIPROLE, 90100,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA, 16329,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",NA,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",ENDOSULFAN, 79401,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",ETOXAZOLE, 107091,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",FENPYROXIMATE, 129131,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",FLONICAMID, 128016,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",FLUBENDIAMIDE, 27602,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",HEXYTHIAZOX, 128849,NA,probable,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",MALATHION, 57701,NA,possible,suspected,present,NA,high,slight
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",MUSTARD OIL, 4901,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE","NALED", 34401,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE","NEEM OIL, CLAR. HYD.", 25007,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,2.4,"CHEMICAL, INSECTICIDE",NOVALURON, 124002,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",PIPERONYL BUTOXIDE, 67501,NA,possible,suspected,NA,NA,moderate,slight
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",PYRETHRINS, 69001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",SPINETORAM, 110007,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",SPIROMESIFEN, 24875,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",SULFOXAFLOR, 5210,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, INSECTICIDE",THIAMETHOXAM, 60109,NA,NA,NA,NA,NA,high,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, OTHER",ACIBENZOLAR-S-METHYL, 61402,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, OTHER",CAPSAICIN, 70701,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, OTHER",CHLOROPICRIN, 81501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, OTHER",DICHLOROPROPENE, 29001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, OTHER",HARPIN A B PROTEIN, 6506,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, OTHER",MINERAL OIL, 63502,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG,(D),"CHEMICAL, OTHER",REYNOUTRIA SACHALINE, 55809,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,95,"CHEMICAL, FUNGICIDE",AZOXYSTROBIN, 128810,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",BACILLUS SUBTILIS, 6479,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",BLAD, 30006,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",BOSCALID, 128008,NA,possible,NA,NA,NA,NA,slight
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,99,"CHEMICAL, FUNGICIDE",CAPTAN, 81301,NA,known,NA,NA,NA,NA,high
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",CHLOROTHALONIL, 81901,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",COPPER HYDROXIDE, 23401,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",CYAZOFAMID, 85651,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,11,"CHEMICAL, FUNGICIDE",CYFLUFENAMID, 555550,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,97,"CHEMICAL, FUNGICIDE",CYPRODINIL, 288202,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",DIFENOCONAZOLE, 128847,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",FENHEXAMID, 90209,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,97,"CHEMICAL, FUNGICIDE",FLUDIOXONIL, 71503,NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",FLUXAPYROXAD, 138009,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",IPRODIONE, 109801,NA,known,suspected,NA,NA,NA,high
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,62,"CHEMICAL, FUNGICIDE",ISOFETAMID, 270000,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",MANCOZEB, 14504,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",MEFENOXAM, 113502,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",MYCLOBUTANIL, 128857,NA,NA,suspected,NA,present,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",PENTHIOPYRAD, 90112,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",POLYOXIN D ZINC SALT, 230000,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",POTASSIUM BICARBON., 73508,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",PROPICONAZOLE, 122101,NA,possible,suspected,NA,present,slight,slight
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",PYRACLOSTROBIN, 99100,NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",PYRIMETHANIL, 288201,NA,possible,suspected,NA,NA,slight,slight
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",QUINOLINE, 55459,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",STREPTOMYCES LYDICUS, 6327,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",SULFUR, 77501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",TETRACONAZOLE, 120603,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,98,"CHEMICAL, FUNGICIDE",THIOPHANATE-METHYL, 102001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",THIRAM, 79801,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,100,"CHEMICAL, FUNGICIDE",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, FUNGICIDE",TRIFLUMIZOLE, 128879,NA,NA,NA,NA,NA,slight,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, HERBICIDE",FLUMIOXAZIN, 129034,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, HERBICIDE",GLYPHOSATE ISO. SALT, 103601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, HERBICIDE",HALOSULFURON-METHYL, 128721,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, HERBICIDE",PARAQUAT, 61601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, HERBICIDE",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, INSECTICIDE",ABAMECTIN, 122804,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, INSECTICIDE",ACEQUINOCYL, 6329,NA,NA,NA,NA,NA,NA,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,(D),"CHEMICAL, INSECTICIDE",ACETAMIPRID, 99050,NA,NA,NA,NA,NA,moderate,NA
SURVEY,2016,YEAR,FLORIDA,12, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG,96,"CHEMICAL, INSECTICIDE",BIFENAZATE, 586,NA,NA,NA,NA,NA,moderate,NA
