"Program","Year","Period","State","State ANSI","Strawberries","Items","Discription","Units","Status","Type","Chemicals Names","Number","Value","CV (%)"
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON. ",73508,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PROPICONAZOLE ",122101,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ",99100,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PYRIMETHANIL ",288201,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","QUINOLINE ",55459,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","STREPTOMYCES LYDICUS ",6327,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","SULFUR ",77501,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TETRACONAZOLE ",120603,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ",102001,"13,800",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","THIRAM ",79801,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TOTAL",NA,"330,000",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ",128879,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","FLUMIOXAZIN ",129034,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ",103601,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","HALOSULFURON-METHYL ",128721,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","PARAQUAT ",61601,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","TOTAL",NA,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ABAMECTIN ",122804,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ACEQUINOCYL ",6329,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ACETAMIPRID ",99050,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BIFENAZATE ",586,"8,700",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BIFENTHRIN ",128825,"800",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ",6523,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ",6522,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA ",6534,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ",90100,"800",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ",16329,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CYFLUMETOFEN<U+FFFD>= 138831",NA,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ENDOSULFAN ",79401,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ETOXAZOLE ",107091,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FENPYROXIMATE ",129131,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FLONICAMID ",128016,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FLUBENDIAMIDE ",27602,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ",128849,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","MALATHION ",57701,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","MUSTARD OIL ",4901,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NALED ",34401,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NEEM OIL, CLAR. HYD. ",25007,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NOVALURON ",124002,"1,000",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE ",67501,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","PYRETHRINS ",69001,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","SPINETORAM ",110007,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","SPIROMESIFEN ",24875,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","SULFOXAFLOR ",5210,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","THIAMETHOXAM ",60109,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","TOTAL",NA,"20,400",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL ",61402,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","CAPSAICIN ",70701,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","CHLOROPICRIN ",81501,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","DICHLOROPROPENE ",29001,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","HARPIN A B PROTEIN ",6506,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","MINERAL OIL ",63502,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","REYNOUTRIA SACHALINE ",55809,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","TOTAL",NA,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ",128810,"0.114",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS ",6479,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BLAD ",30006,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BOSCALID ",128008,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","CAPTAN ",81301,"1.909",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL ",81901,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE ",23401,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","CYAZOFAMID ",85651,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","CYFLUFENAMID ",555550,"0.01",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","CYPRODINIL ",288202,"0.322",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ",128847,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","FENHEXAMID ",90209,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","FLUDIOXONIL ",71503,"0.224",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD ",138009,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","IPRODIONE ",109801,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","ISOFETAMID ",270000,"0.362",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","MANCOZEB ",14504,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","MEFENOXAM ",113502,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL ",128857,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD ",90112,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT ",230000,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON. ",73508,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ",122101,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ",99100,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ",288201,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","QUINOLINE ",55459,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","STREPTOMYCES LYDICUS ",6327,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","SULFUR ",77501,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ",120603,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ",102001,"0.659",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","THIRAM ",79801,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ",128879,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ",129034,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ",103601,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," HERBICIDE","HALOSULFURON-METHYL ",128721,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," HERBICIDE","PARAQUAT ",61601,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","ABAMECTIN ",122804,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","ACEQUINOCYL ",6329,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","ACETAMIPRID ",99050,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","BIFENAZATE ",586,"0.46",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","BIFENTHRIN ",128825,"0.117",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ",6523,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ",6522,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA ",6534,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ",90100,"0.054",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ",16329,"(NA)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN<U+FFFD>= 138831",NA,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","ENDOSULFAN ",79401,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","ETOXAZOLE ",107091,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","FENPYROXIMATE ",129131,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","FLONICAMID ",128016,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","FLUBENDIAMIDE ",27602,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ",128849,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","MALATHION ",57701,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","MUSTARD OIL ",4901,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","NALED ",34401,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","NEEM OIL, CLAR. HYD. ",25007,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","NOVALURON ",124002,"0.039",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE ",67501,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","PYRETHRINS ",69001,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","SPINETORAM ",110007,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","SPIROMESIFEN ",24875,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","SULFOXAFLOR ",5210,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," INSECTICIDE","THIAMETHOXAM ",60109,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL ",61402,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," OTHER","CAPSAICIN ",70701,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," OTHER","CHLOROPICRIN ",81501,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," OTHER","DICHLOROPROPENE ",29001,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," OTHER","HARPIN A B PROTEIN ",6506,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," OTHER","MINERAL OIL ",63502,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE ",55809,"(D)",NA
0,2016,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ",128810,"0.255",NA
