"Year","State","State ANSI","Items","Discription","Units","Type","Pesticide","Number","Value","Carcinogen","Hormone Disruptor","Neurotoxins","Developmental or Reproductive Toxins","Bee Toxins"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","SPIROMESIFEN",24875,"2,900",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","THIAMETHOXAM",60109,"700",NA,NA,NA,NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","AZOXYSTROBIN",128810,"0.227",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BOSCALID",128008,"0.352","possible",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CAPTAN",81301,"1.659","known",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYPRODINIL",288202,"0.327",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FENHEXAMID",90209,"0.715",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUDIOXONIL",71503,"0.218",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"0.115",NA,"suspected",NA,"present",NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PROPICONAZOLE",122101,"0.112","possible","suspected",NA,"present","slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"0.178",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRIMETHANIL",288201,"0.658","possible","suspected",NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRIFLOXYSTROBIN",129112,"0.108",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRIFLUMIZOLE",128879,"0.234",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","ACETAMIPRID",99050,"0.124",NA,NA,NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENAZATE",586,"0.499",NA,NA,NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENTHRIN",128825,"0.107","possible","suspected",NA,"present","high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","CARBARYL",56801,"(D)","known","suspected","present","present","high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","CHLORPYRIFOS",59101,"(D)",NA,"suspected","present",NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","FENPROPATHRIN",127901,"0.293",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","HEXYTHIAZOX",128849,"0.188","probable",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","IMIDACLOPRID",129099,"0.477",NA,NA,NA,NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","MALATHION",57701,"1.957","possible","suspected","present",NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","METHOXYFENOZIDE",121027,"0.173",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","PIPERONYL BUTOXIDE",67501,"(D)","possible","suspected",NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","PYRIPROXYFEN",129032,"(D)",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPIROMESIFEN",24875,"0.25",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","THIAMETHOXAM",60109,"0.062",NA,NA,NA,NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","AZOXYSTROBIN",128810,"0.28",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BOSCALID",128008,"0.583","possible",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CAPTAN",81301,"6.559","known",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CYPRODINIL",288202,"0.54",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FENHEXAMID",90209,"1.442",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUDIOXONIL",71503,"0.36",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"0.186",NA,"suspected",NA,"present",NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PROPICONAZOLE",122101,"0.184","possible","suspected",NA,"present","slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"0.35",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRIMETHANIL",288201,"1.106","possible","suspected",NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","TRIFLOXYSTROBIN",129112,"0.161",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","TRIFLUMIZOLE",128879,"0.412",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","ACETAMIPRID",99050,"0.188",NA,NA,NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENAZATE",586,"0.639",NA,NA,NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENTHRIN",128825,"0.163","possible","suspected",NA,"present","high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","CARBARYL",56801,"(D)","known","suspected","present","present","high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","CHLORPYRIFOS",59101,"(D)",NA,"suspected","present",NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","FENPROPATHRIN",127901,"0.435",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","HEXYTHIAZOX",128849,"0.22","probable",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","IMIDACLOPRID",129099,"0.562",NA,NA,NA,NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","MALATHION",57701,"2.808","possible","suspected","present",NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","METHOXYFENOZIDE",121027,"0.207",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","PIPERONYL BUTOXIDE",67501,"(D)","possible","suspected",NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","PYRIPROXYFEN",129032,"(D)",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","SPIROMESIFEN",24875,"0.329",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","THIAMETHOXAM",60109,"0.077",NA,NA,NA,NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","AZOXYSTROBIN",128810,"1.2",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BOSCALID",128008,"1.7","possible",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CAPTAN",81301,"4","known",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CYPRODINIL",288202,"1.6",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FENHEXAMID",90209,"2",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FLUDIOXONIL",71503,"1.6",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"1.6",NA,"suspected",NA,"present",NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PROPICONAZOLE",122101,"1.6","possible","suspected",NA,"present","slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"2",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PYRIMETHANIL",288201,"1.7","possible","suspected",NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","TRIFLOXYSTROBIN",129112,"1.5",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","TRIFLUMIZOLE",128879,"1.8",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","ACETAMIPRID",99050,"1.5",NA,NA,NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BIFENAZATE",586,"1.3",NA,NA,NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BIFENTHRIN",128825,"1.5","possible","suspected",NA,"present","high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","CARBARYL",56801,"(D)","known","suspected","present","present","high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","CHLORPYRIFOS",59101,"(D)",NA,"suspected","present",NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","FENPROPATHRIN",127901,"1.5",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","HEXYTHIAZOX",128849,"1.2","probable",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","IMIDACLOPRID",129099,"1.2",NA,NA,NA,NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","MALATHION",57701,"1.4","possible","suspected","present",NA,"high"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","METHOXYFENOZIDE",121027,"1.2",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","PIPERONYL BUTOXIDE",67501,"(D)","possible","suspected",NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","PYRIPROXYFEN",129032,"(D)",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","SPIROMESIFEN",24875,"1.3",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","THIAMETHOXAM",60109,"1.2",NA,NA,NA,NA,"high"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","AZOXYSTROBIN",128810,"22",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BOSCALID",128008,"49","possible",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CAPTAN",81301,"88","known",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CYPRODINIL",288202,"66",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FENHEXAMID",90209,"37",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FLUDIOXONIL",71503,"66",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"41",NA,"suspected",NA,"present",NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PROPICONAZOLE",122101,"31","possible","suspected",NA,"present","slight"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"65",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PYRIMETHANIL",288201,"33","possible","suspected",NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","TRIFLOXYSTROBIN",129112,"31",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","TRIFLUMIZOLE",128879,"35",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","ACETAMIPRID",99050,"46",NA,NA,NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","BIFENAZATE",586,"25",NA,NA,NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","BIFENTHRIN",128825,"43","possible","suspected",NA,"present","high"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","CARBARYL",56801,"(D)","known","suspected","present","present","high"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","CHLORPYRIFOS",59101,"(D)",NA,"suspected","present",NA,"high"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","FENPROPATHRIN",127901,"27",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","HEXYTHIAZOX",128849,"13","probable",NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","IMIDACLOPRID",129099,"13",NA,NA,NA,NA,"high"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","MALATHION",57701,"20","possible","suspected","present",NA,"high"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","METHOXYFENOZIDE",121027,"32",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","PIPERONYL BUTOXIDE",67501,"(D)","possible","suspected",NA,NA,"moderate"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","PYRIPROXYFEN",129032,"(D)",NA,NA,NA,NA,"slight"
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","SPIROMESIFEN",24875,"23",NA,NA,NA,NA,NA
2016,"CALIFORNIA",6,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","THIAMETHOXAM",60109,"24",NA,NA,NA,NA,"high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","AZOXYSTROBIN",128810,"2,600",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","BOSCALID",128008,"(D)","possible",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","CAPTAN",81301,"161,800","known",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","CYPRODINIL",288202,"7,000",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","FLUDIOXONIL",71503,"4,500",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","PROPICONAZOLE",122101,"(D)","possible","suspected",NA,"present","slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","PYRACLOSTROBIN",99100,"(D)",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","PYRIMETHANIL",288201,"(D)","possible","suspected",NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","TRIFLUMIZOLE",128879,"(D)",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","ACETAMIPRID",99050,"(D)",NA,NA,NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","BIFENAZATE",586,"8,700",NA,NA,NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","BIFENTHRIN",128825,"800","possible","suspected",NA,"present","high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","HEXYTHIAZOX",128849,"(D)","probable",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","MALATHION",57701,"(D)","possible","suspected","present",NA,"high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","PIPERONYL BUTOXIDE",67501,"(D)","possible","suspected",NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","SPIROMESIFEN",24875,"(D)",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","THIAMETHOXAM",60109,"(D)",NA,NA,NA,NA,"high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","AZOXYSTROBIN",128810,"0.114",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BOSCALID",128008,"(D)","possible",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CAPTAN",81301,"1.909","known",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYPRODINIL",288202,"0.322",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUDIOXONIL",71503,"0.224",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PROPICONAZOLE",122101,"(D)","possible","suspected",NA,"present","slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"(D)",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRIMETHANIL",288201,"(D)","possible","suspected",NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRIFLUMIZOLE",128879,"(D)",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","ACETAMIPRID",99050,"(D)",NA,NA,NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENAZATE",586,"0.46",NA,NA,NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENTHRIN",128825,"0.117","possible","suspected",NA,"present","high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","HEXYTHIAZOX",128849,"(D)","probable",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","MALATHION",57701,"(D)","possible","suspected","present",NA,"high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","PIPERONYL BUTOXIDE",67501,"(D)","possible","suspected",NA,NA,"moderate"
